number	weight	playerName	hometown	pos	height	playerId	summary	class
45	225	Isaac Wells	Jackson, MS	F	80	isaac-wells-1	14.4 Pts, 6.8 Reb, 1.6 Ast	JR
5	190	Dereke Tipler	New Madrid, MO	G	70	dereke-tipler-1	13.6 Pts, 4.4 Reb, 5.2 Ast	SR
3	190	Jim Jones	Beaufort, NC	G	74	jim-jones-1	12.4 Pts, 4.4 Reb, 2.8 Ast	JR
33	205	Marcus Ardison	Compti, LA	F	78	marcus-ardison-1	11.4 Pts, 7.2 Reb, 1.2 Ast	SR
14	175	Yual Banks	Memphis, TN	G	70	yual-banks-1	7.0 Pts, 1.7 Reb, 1.5 Ast	JR
2	255	Kitus Witherspoon	Orlando, FL	C	80	kitus-witherspoon-1	5.9 Pts, 3.8 Reb, 0.2 Ast	SR
23	190	Lorenzo Hampton	Jonesboro, AR	G	77	lorenzo-hampton-1	5.5 Pts, 1.2 Reb, 0.2 Ast	SR
4	200	Brandon Ballard	Leachville, AR	G	75	brandon-ballard-1	5.6 Pts, 1.7 Reb, 1.3 Ast	FR
50	255	Theo Little	Little Rock, AR	C	83	theo-little-1	1.3 Pts, 1.0 Reb, 0.1 Ast	SR
10	200	Jerry Nichols	Memphis, TN	G	78	jerry-nichols-1	5.2 Pts, 3.2 Reb, 1.0 Ast	SR
20	180	Kyle Wray	Searcy, AR	G	77	kyle-wray-1	0.8 Pts, 0.3 Reb, 0.2 Ast	FR
31	230	Korrel Henderson	Hampstead, NC	G	76	korrel-henderson-1	1.5 Pts, 0.8 Reb, 0.0 Ast	JR
21	195	Tyler King	Clinton, AR	G	76	tyler-king-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
2	170	Creighton Parker	Little Rock, AR	G	71	creighton-parker-1	0.0 Pts, 0.3 Reb, 0.2 Ast	FR
